17도씨,3778,홍대입구,4.6,0.413043478
때가이르매,6096,경마공원,0,0
떡고을,176,충무로,4.3,0.153846154
떡볶이랑걸레만두랑,174,창신,0,12345
떡애,None,영등포시장,0,0.25
떼루와,6777,무악재,0,3
또모찌,179,동대문,4.3,0.2
또순이네,4583,이촌,4.5,0.426666667
또순이순대,474,상록수,0,12345
뚜띠쿠치나,5927,성환,0,0
뚜레쥬르,115531,암사,3.3,0.666666667
뚜스뚜스,3834,을지로3가,4.4,0.411764706
뚝배기집,None,쌍문,3.7,0.6
뚱가네수제갈비,48,소요산,0,12345
뚱보꼬치,10,거여,3.4,0.8
뜨락,7455,신흥,0,1
뜨락가든,9,방화,0,0
띵스체인지,312,금천구청,3.8,0.375
띵호와쉐쉐,None,금호,0,1
라고파스타,1792,장지,2.9,4
라구,8801,단대오거리,0,2
라듀레,3608,남영,4,0
라떼플로라,3985,서울대입구,4.5,0.25
라라코스트,90476,역촌,0,0
라망,10819,신정,0,0
라멘모토,5667,남영,4.3,0.307692308
라멘미세,358,선바위,0,1
라멘베라보,3446,상수,4.7,0.119047619
라밥,2733,구산,0,1
라보엠,6505,신중동,4,0.1875
라세느,29076,신반포,3.2,2
라스커피,1063,세마,0,0
라에스키모,7604,원흥,0,0
라온식탁,117,봉천,0,0
라운드테이블,3674,송정,0,1
라이라이,3459,학동,3.9,0.2
라이차이,663,명일,0,0.333333333
라치오,1411,신목동,0,1
라크라센타,6217,도림천,0,1
라페름,21417,병점,0,0
라플랑끄,3041,중곡,3.3,0.285714286
란주천면관,13,증미,4.2,0.210526316
란주칼면,5587,세류,0,12345
램쿡,1073,안암,4.5,0.23255814
램하우스,298,장한평,3.7,0.2
랩트웬티포,1000,양재,4,0.111111111
레드락,52453,먹골,2.9,3
레드브릭,4382,노원,3.8,0.583333333
레드올리브,1137,봉은사,4.1,0.6
레스토랑핫이슈,18,영등포시장,0,1
레시피나인,8447,모란,4,0.285714286
레시피타운,778,고속터미널,4.3,0.923076923
레알라면,748,김포공항,3.2,1.6
레어그루브,1045,양평,0,0
레오네,5757,망원,4.3,0.529411765
레이어드,218704,거여,0,1
로리스더프라임립,5509,숙대입구,3.6,1
로맨틱스탠다드,5906,과천,0,12345
로보쿡,13769,금천구청,3.1,1.5
로빈스커피,206,소사,0,12345
로사우니카,1459,삼산체육관,0,0
로얄인디아,269,소사,0,0
로이스,118091,선유도,3.9,0.722222222
로이스퀸,1383,신림,3.4,1.142857143
로이스타코,815,응암,3.1,6
로이앤벨라,49,광흥창,0,12345
로이즈,8579,가양,3.4,1.666666667
로지스시,724,증미,3.4,1.666666667
록키즈버거,1380,종로3가,4.6,0.301369863
롤링핀,67821,지행,0,0
루나리치,4013,안산,0,0
루다미일식,172,한대앞,0,0
루소랩,4939,녹양,0,12345
루스티크,796,서대문,3.9,0.0625
루엘드파리,7064,백운,0,12345
루틴,17360,오목교,4.1,0.684210526
루프탑바플로팅,133,지행,0,1
루하커피,980,대방,0,3
류지,5639,먹골,0,1
르번미,9924,중앙,3.2,0.8
르빵,9097,화곡,3,2.666666667
르빵프레,1071,화정,2.9,3
르시엘,1189,고려대,3.5,1
르헤브드베베,2256,논현,4.4,0.320754717
리도,3332,군자,3.9,0.666666667
리레케이크,386,망원,4.3,0.509090909
리버벨,5493,신대방,0,3
리북집,19727,수유,3.8,0.181818182
리사르커피로스터스,2116,잠실,4.4,0.294117647
리얼후라이,3525,을지로입구,4.5,0.433962264
리장수,728,쌍문,0,2
리코스퍼블릭,104,동대문,3.9,0.555555556
리틀모모야,53,정부과천청사,4,0.2
리틀사이공,21206,보문,0,0.333333333
리틀크레이지피자,417,보산,0,1
리틀톡스커피,268,송정,3.9,0.25
리틀하노이,1889,문정,3.8,0.45
리화인와플,1256,문래,3.9,0.666666667
린,40130,한강진,4.4,0.42
림벅와플,8437,이태원,4.6,0.222222222
마고미,142,명동,4.1,0.86
마굿간생고기,1264,신사,4.4,0.235294118
마네키,11832,교대,4.2,0
마네키네코,11832,신논현,4.3,0.15
마늘떡볶이,15141,부평,4.2,0.222222222
마다가스카르,7823,금정,0,0
마담밍,2095,한양대,3.6,0.7
마담버터플라이,500,언주,3.6,0.166666667
마더린러베이글,853,모란,3.3,2
마들사철탕,None,개봉,0,1
마렘마트라토리아,157,외대앞,4.1,0.391304348
마로랑,1627,신길,0,0.5
마루국시,396,정발산,4,0.066666667
마루벌돌구이,2171,안국,4.1,0.575757576
마루샤브,6726,봉은사,4.1,0.6
마루심,7040,강남,4.4,0.5125
마르셀,3542,고잔,3.2,1
마리모,31422,천안,3.4,1.75
마마부찌,433,단대오거리,0,1
마마수제만두,368,신흥,0,0
마복림원조할머니집떡볶이,13,정발산,3.9,0.714285714
마성의족발,4,압구정,4.6,0.225
마시&바시,None,학동,3.8,0.25
마실,308816,신중동,3.9,0.555555556
마약고기,1086,회현,3.9,0.333333333
마온,1150,신이문,3.7,0.5
마왕족발,11912,송탄,0,0.25
마일드,6510,동작,3.2,1.666666667
마장감자탕,44,신반포,0,3
마쯔무라돈까스,534,서대문,4.4,0.071428571
마찌야매콤돈까스,19,서초,4.1,0.3125
마초쉐프,43074,남부터미널,4.5,0.233333333
마카나이,5605,한강진,4.4,0.620689655
마켓오,20259,명동,4,0.4
마티스커피,1834,강동구청,3.9,0.25
마포갈비,6325,합정,4.6,0.192307692
마포주먹고기,1895,장지,3.1,1.25
마호가니,27190,잠실,4.3,0.394736842
마호가니커피,6277,석촌,4.5,0.225806452
막걸리담,433,중곡,3.8,0.166666667
막내회집,183,송내,0,0
막줄래국시,426,마곡,3.6,0.333333333
만경식당,258,신설동,4.1,0.25
만나식당,1127,면목,0,0
만나와메추라기,63,서울대입구,4.4,0.407407407
만다복,11596,논현,4.4,0.409090909
만두전빵,191,약수,3.3,0.5
만리장성,24656,숭실대입구,4,0.285714286
만뽀,5105,흑석,4.3,0.132075472
만선,7743,종로3가,4.3,0.066666667
만선호프,6400,방학,0,0
만성양꼬치,2286,홍대입구,4.6,0.333333333
만포막국수,970,김포공항,4.1,0.166666667
만포면옥,1343,구반포,4.3,0.387096774
만푸쿠,14750,군자,4.1,0.181818182
말뚜기족발보쌈,12,구일,0,1
말뚝곱창,4218,이대,4.5,0.285714286
맘마쿡,17,간석,0,12345
맘스케익,13086,숙대입구,3.9,0.222222222
맘스터치,164856,시청,4.2,0.327586207
맛거리,2397,동대문,4.2,0
맛나닭가마솥치킨,175,영등포,4.1,0.166666667
맛나슈퍼,5666,무악재,0,0
맛닭꼬,16295,청구,0,1
맛도야지,8,천안,3.6,0.4
맛이차이나,4756,효창공원앞,3.5,0.583333333
맛짱,30623,선릉,4.5,0.264150943
맛찬들왕소금구이,20214,남부터미널,4.3,0.111111111
망원동내커피,7681,이대,4.4,0.451612903
망향비빔국수,18155,당고개,0,12345
매뉴팩트커피,17835,한강진,4.4,0.449438202
매니멀스모크하우스,4721,두정,0,0
매덕스피자,10110,월계,3.7,1
매드포갈릭,119304,미아,0,0
매울만두하지,257,세마,0,12345
매워도다시한번,135,반포,4.4,0.607142857
매일파스타,274,사평,4.4,0.607142857
매화반점,11835,시청,4.5,0.303571429
맥시칸,4149,군자,3.4,0.6
맹구분식,488,노량진,3.8,0.4375
먹거리집,483,새절,3.7,0.75
먹돌래식당,None,신당,3.5,3.357142857
먹태집,771,독바위,0,12345
메가커피,22574,남영,4,0.333333333
메그엔스튜디오,1352,양천구청,0,1
메리하하,3467,제기동,3.4,0.6
메밀공방,1322,보문,0,0
메밀랑,163,천왕,0,1
메밀이랑면이랑,77,뚝섬유원지,3.7,1
메밀촌,1056,마장,0,0
메이드,765321,창동,4.3,0.227272727
메이로드,985,노원,4.3,0.090909091
메이비,10715,단대오거리,0,0.333333333
메이앤슈가,1450,평촌,3.3,0.888888889
메이탄,2244,청량리,3.5,0.5
메종드루즈,2331,신림,3.8,0.6
메종드케이크,946,명일,0,0
메종드타르트,979,백운,0,12345
메종엠오,13344,영등포,3.9,0.666666667
메차쿠차,2624,영등포,4.1,0.4
메콩싸롱,14,숙대입구,4.3,0
메콩타이,18041,회현,3.9,0.25
메테오커피로스터스,22,양주,0,1
멘동,214,신당,3.5,0.666666667
멘야하나비,13715,마포구청,4,0
멘카야,813,월드컵경기장,4,0
멘타로,620,대야미,0,12345
멜로우시티,1566,인천,4.1,0.827586207
면,80337,행당,0,0
면채반,3425,초지,0,12345
명동곰돌이,246,백석,3.7,1
명동영양센터,146,불광,0,0
명동칼국수샤브샤브,740,을지로3가,4.6,0.259259259
명동피자,17943,신림,3.5,2
명륜건강원,1441,약수,4.2,0.565217391
명봉샤브샤브양꼬치,142,석촌,4.3,0.436781609
명일원조닭발,212,동대입구,4,0.5
명점,279,구로디지털단지,4.2,0.363636364
명조한우정육식당,4,영등포시장,0,2
명태어장,931,보라매,0,1
명품삼계탕,310,오이도,0,12345
명품쌈밥사계절수산물,None,화곡,4.1,0
명품쭈꾸미,51,마천,0,12345
명품철판닭갈비,4,암사,0,1
명품한우축산물식당,2,사가정,0,0.5
명품해물찜칼국수,1,의왕,0,0
명화원,1725,상수,4.5,0.351648352
모구모구,15833,중화,0,0
모꼬지에,4015,철산,3.6,0.3125
모나미카레,12356,발산,3.2,0.6
모녀신떡&미쓰밀떡,None,마포구청,4.4,0
모노에스프레소,537,염창,3.4,0.4
모두와돈까스,6,아차산,3.2,0.833333333
모란각,498,내방,4.1,0.222222222
모란왕족발,973,녹사평,4.4,0.353383459
모리식당,485,이태원,4.5,0.342342342
모먼츠,1546,평촌,3.2,0.75
모메존칼국수,115,용산,3.3,0.5
모모카페,8858,의정부,3.4,0.625
모미락,166,잠원,0,1
모밀애,28,세류,0,12345
모범떡볶이와수제돈까스,140,도봉,0,1
모서리에커피집,964,하계,0,0.111111111
모찌모찌,64813,건대입구,4.2,0.712765957
모티마할,1138,녹천,0,12345
목노집,678,중계,0,0
목바,1870,정왕,0,1
목우촌,3496,구의,3.7,0.4
목천집,528,간석,0,0
목포산꽃게아구찜탕,41,양천향교,0,0
목포식당,1012,우장산,0,0
목포집,10532,망월사,0,12345
목화다방,1267,금호,0,1
몬비엣,1080,화곡,0,0
몰리케이,801,용산,3.3,3.666666667
몰타참치,1573,학여울,0,0
몽샹82,5838,우장산,0,0
몽소,2639,상월곡,0,3
몽슈슈,55745,압구정,4.1,0.415384615
몽중헌,11521,천왕,0,0
무교동북어국집,1311,구로디지털단지,3.3,2.2
무명칼국수,244,백석,4,0.333333333
무삥과팟타이,332,애오개,0,0.5
무삼면옥,411,중계,0,1
무수옥,1545,성신여대입구,4.3,0.255813953
무악해물찜탕,None,중앙,0,0
무진장갈비,38,아차산,4,0
무카이,464,내방,4.6,0.176923077
무한버섯나라,465,강변,3.2,0.333333333
무한장어,2250,독립문,0,0
무해정생국수칼국수,5,고덕,3.1,0.333333333
묵은지사랑,237,정부과천청사,3.3,0.4
묵호수산횟집,None,천안,3.4,0.166666667
문경새재,48966,굴포천,0,0
문래돼지불백,411,숭실대입구,3.5,1
문래약수터,589,석촌,4.3,0.373831776
문배동육칼,4961,오금,0,1
문스타파,502,장지,3.2,2
물뛴다,311,소사,0,0
물향기쌈밥정식,4,신반포,0,2
뭄미,512,구파발,0,0
뭄알로이,6124,을지로입구,4.4,0.285714286
뮤지키사운드,812,교대,4.1,0.307692308
뮤트라운지,1563,명동,4.1,0.4375
미가참숯불갈비,29,먹골,0,2
미나미,13035,성환,0,12345
미네스키친,377,명동,3.8,0.341463415
미니스트리오브커피,37,장지,3.2,4
미니회바,762,혜화,4.5,0.367346939
미래복아구찜,None,건대입구,4.5,0.283018868
미림떡집,None,명일,3.6,0.714285714
미미국수,1987,진위,0,12345
미미네,15609,가양,3.6,0.666666667
미미치킨,398,제물포,0,0
미사리밀빛초계국수,6450,면목,0,0
미소가득,4132,상록수,0,0
미소야,26666,당정,0,0
미스리부자아줌마,305,소요산,0,1
미스사이공,34418,중계,0,12345
미스앤미스터포테이토,568,삼각지,4,0.5625
미스터꼬끼오,8,돌곶이,3.5,2
미스터돈부리,639,송파,3.3,1.692307692
미스터브리즈커피,1082,신용산,3.5,0.666666667
미스터서왕만두,818,남성,3.6,0.2
미스터쉐프포차,520,제물포,0,0
미스터초밥,4695,녹번,0,0
미스터피자,110681,백석,3.8,1.25
미스터회전초밥왕,13,모란,3.5,1.5
미쓰그릴,1597,길동,0,0.5
미엔아이,1333,덕정,0,0
미자카야,5377,온수,0,12345
미주알고주알,543,시청,4.1,0
미즈라,1450,제물포,0,0
미참치,233,주안,0,0
미켈족발집,19,강동,4,0.571428571
믹스앤몰트,3155,어린이대공원,4.4,0.2
민락촌,118,옥수,4.3,0
민속손국시,41,평택,4,0.166666667
민영이네,428,연신내,3.6,0.555555556
민이네식빵,225,한성대입구,3.9,0.272727273
민족의부대찌개,51,학여울,0,12345
민쿡다시마,844,남부터미널,4.1,0.5
민쿡의080부대찌개,179,신답,4,0.375
밀도,17790,마장,4,0.375
밀라노상회,2191,서동탄,0,1
밀러타임,4010,신사,4.3,0.510869565
밀밭칼국수,1216,금호,0,2
밀작,537,상수,4.5,0.272727273
밀탑,38669,선릉,4.6,0.214285714
바나나자매,2585,고속터미널,4.5,0
바나나토크,3084,신대방삼거리,2.9,1.5
바네통,287,압구정,4.2,0.591836735
바니양념치킨,3,몽촌토성,4.4,0.290322581
바니치킨,201,종각,4.6,0.204081633
바닐라클라우드,5004,을지로입구,4.6,0.204081633
바다양푼이동태탕,1162,석계,0,0
바다장어마을,18,낙성대,4.5,0.208333333
바다향기,7972,공덕,3.9,0.285714286
바람부리명태찜,333,도봉,4,0.294117647
바로브레드,5,무악재,0,0
바로전집,193,세마,0,12345
바룩베이커리,37,도림천,0,0
바르다김선생,60376,녹양,0,12345
바른스시,2673,상왕십리,0,0
바른식시골보쌈감자옹심이,218,가능,0,12345
바베네,1822,도봉,0,0
바스버거,9346,원당,0,0
바야흐로,5597,오산,0,0
바오바,52291,공항시장,0,12345
바오쯔,2291,도림천,0,12345
바오차이,1851,남영,4.1,0.375
바울아저씨,6075,공덕,4,0.222222222
바이크빈,276,서대문,4.1,0.571428571
바이트미,1835,오산대,0,12345
바켄,8301,마곡나루,0,0
박가네낙지한마리,39,상수,4.5,0.30952381
박가부대,3786,거여,0,0
박종근과자점,438,고잔,0,1
반궁,2820,신정네거리,0,0
반룡산,1960,이촌,4.1,0
반반국수,3181,용답,0,0.666666667
반짝반짝빛나는,50628,망월사,0,12345
반포치킨,2448,천호,4.1,0.333333333
반피차이,2288,오이도,0,0
발산삼계탕,1475,초지,0,1
발재반점,1892,신당,4.2,0.176470588
발해양꼬치,282,신도림,3.8,1.166666667
밥맛나는세상,700,내방,3.9,0.25
방일해장국,2946,서동탄,0,0
방콕포차,16,직산,0,0
방파제횟집,358,학여울,0,3
배꼽집,5536,우장산,0,2
배꼽한정식,144,서울대입구,4.5,0.181818182
배럴,48512,신설동,0,1
배터리파크,17585,영등포시장,0,12345
백년교동짬뽕,451,삼송,0,12345
백년식당서서갈비,1137,용산,3.3,9
백년옥,3893,아현,0,2
백년화편,1368,이대,4.4,0.333333333
백두산양꼬치구이,9,의왕,0,1
백두한우곱창,2255,두정,0,0
백령면옥,929,쌍용,0,12345
백리향,5825,신정네거리,0,0.5
백미당,192770,삼산체육관,0,1
백부장집닭한마리,370,석촌,4.3,0.090909091
백세장어마을,634,망원,4.4,0.333333333
백스비어,10451,숭실대입구,4,0.4
백제231,148,성수,3.3,0.6
백프로스시베이,333,마두,0,0
백합칼국수,2952,온수,0,0
백화요란골동반,157,혜화,4.6,0.234042553
백화원,152,도봉산,4.1,0
밸런스버거,1438,강변,3.3,0.777777778
뱃머리횟집,600,무악재,0,0
버거톤,1041,사당,4.3,0.083333333
버거파크,4503,평택,0,0
버들국수,350,화정,3.4,0.5625
버섯생불고기개성면옥,None,화정,0,0.2
버터핑거팬케이크,14119,뚝섬,4.4,0.294117647
벌툰,12294,모란,4.2,0.25
벙개막창,1002,아산,0,12345
베나레스,15622,덕정,0,0.166666667
베라피자나폴리,359,공항시장,4.1,0.2
베란다컵케이크,521,신방화,4.1,0.2
베르네닭강정,447,신방화,0,0
베를린크란츠,404,주엽,0,0.5
베리블라썸다이닝,320,부개,0,0
베리스트리트키친,290,군자,3.2,2
베브릿지,4897,성균관대,3.9,0.25
베스코,5429,과천,0,12345
베스타,10459,마천,0,12345
베쌀집,107,강남구청,4.3,0.347826087
베이커리구스토,688,진위,0,12345
베이커리옥토버,252,봉명,0,0
베이컨시,507,공항시장,0,1
베이크치즈타르트,16152,광명사거리,0,1
베키아에누보,16086,신대방,0,1
베트남고향식당,1585,역촌,0,1
베트남쌀국수,102387,보문,4,0
베프상회,393,한양대,2.9,1
벤투라커피로스터스,159,구파발,0,2
벨라튀니지,145,사당,4.5,0
벽제갈비,8080,석촌,4.6,0.280701754
변강성가자미,3,여의도,4.4,0.104166667
변산반도고향집,713,흑석,4.3,0.166666667
별난낙지,370,녹사평,4.6,0.141242938
별난주점,4544,신당,3.9,0.6
별미곱창,8257,을지로3가,4.6,0.107142857
별미칡냉면,700,화서,0,0
별스시,348,화서,0,1
병천토속순대,14,상월곡,0,0
보나카바,6159,도곡,4.3,0.166666667
보니타디카페,2896,화랑대,0,0.25
보들이족발,1011,증미,0,0
보떼가젤라또,923,구반포,4.1,0.2
보리밥,61278,불광,0,2
보리보리,13829,선릉,4.3,0.5
보메비체,2114,충무로,3.7,0.583333333
보물촌꺼먹돼지,339,종각,4.5,0.431818182
보버라운지,44036,구반포,3.6,3
보타이,22802,논현,4.3,0.512820513
복대감,125,발산,4.6,0.181818182
복덕방,7869,광명,0,0
복돼지마을,46,개봉,0,0
복돼지집,289,까치산,0,0.333333333
복성순대국,15,부천종합운동장,0,12345
복성원,611,잠실나루,0,0
본가,52871,양재,4.3,0
본가왕뼈감자탕,200,발산,3.4,2
본가장수촌,929,논현,4.4,0.4
본가한방족발,1,산성,0,2
본가할머니보쌈,37,삼성중앙,4.2,0
본고향맛집,123,명동,4,1.285714286
본누벨과자점,47,경찰병원,0,0.666666667
본설렁탕,1161,춘의,0,1
본연옛날불고기,123,남부터미널,4.5,0.546511628
본죽,65287,둔촌동,4.4,0
본찌돈까스,118,성신여대입구,4.3,0.0625
본차이나,3653,발산,4,0.5
본크레페,1374,제물포,3.5,0.75
본태커피하우스,34,여의나루,3.5,0.5
봇타야산,425,신도림,3.7,0.545454545
봉구비어,160468,종각,4.7,0.107142857
봉덕칼국수,1789,삼산체육관,0,12345
봉된장,464,동인천,0,1
봉밀가,1341,남성,0,0.666666667
봉산옥,549,병점,0,1
봉선마라탕,744,광명,0,1
봉순게장,2728,서초,4.3,0.2
봉쥬비어,19042,석수,0,12345
봉천동진순자김밥,310,한양대,3.8,1
봉추찜닭,47889,상동,0,0
봉평고향메밀촌,164,하계,3.5,0.25
봉평막국수,5268,성신여대입구,4.4,0.1875
봉평메밀마당,273,석계,0,0
봉평메밀막국수,4739,신풍,0,1
봉평메밀막국수전통보리밥,4741,영등포,3.8,0.833333333
봉평이네메밀막국수,5,철산,0,0
봉피양,31403,원당,0,1
봉화산커피,370,구로디지털단지,3.5,1
부다페이스,834,한강진,4.4,0.592592593
부리나케,1012,부평,3.9,0.470588235
부민옥,1395,부천종합운동장,0,12345
부부칼국수만두,None,반포,4.1,0.166666667
부산밀면,25330,사평,4.1,0.166666667
부산복집,620,학동,3.5,1.5
부야스곱창,21245,서울,3.4,1
부일곱창,373,외대앞,4,0.285714286
부자냉면부자만두,33,부천,3.7,1.5
부즈인부스,1268,대치,3.4,0.333333333
부처스컷,12157,광나루,3.5,1
부첼라,6157,당산,4.4,0
부촌육회,4416,선유도,4.4,0
부추곱창,14214,서정리,0,0
부추삼겹살,11206,고속터미널,4.8,0.101694915
북경,139485,회현,3.8,0.25
북천,7766,안산,3.8,0.8
불곱창시즌1,34,거여,0,0
불광떡집,6,길동,0,12345
불난닭발,2303,미아사거리,3.7,0.8
불난집,2193,성균관대,3.9,0.176470588
불만난쭈꾸미,148,방이,3.9,0.5
불불이족발,8663,대림,0,0
불오징어집,39,신답,0,0
불타는꿀꿀이,625,양천향교,0,0.25
불타는생고기,220,신이문,0,0
불타는소금구이,940,몽촌토성,4.4,0.388888889
불티나손만두,105,동두천중앙,0,0
브라세리인스페이스,1194,부평구청,3.8,0.25
브라운그릴,507,굴포천,3.8,0.25
브라운돈까스,7236,세마,0,1
브라운버터,2449,삼산체육관,0,1
브라운브레드,1314,서동탄,4,0.333333333
브라운핸즈,40231,송내,0,2
브라이리퍼블릭,3888,연신내,3.6,0.6
브라이언스커피,2185,교대,4.3,0.083333333
브런치팩토리,1658,남한산성입구,0,0
브레드05,3466,월계,0,12345
브레드덕,3892,평촌,3.5,0.75
브레드디,128,단대오거리,0,0
브레드숨,3256,명동,4.3,0.74
브레드스팟,647,천호,4.2,0.25
브레드앤밀,598,일원,0,1
브레드에스프레소앤,918,망원,4.5,0.157894737
브레드제이,319,길음,0,0.5
브레드피트,3803,송내,0,0
브레쉬애비뉴,40,신길온천,0,12345
브로버거,570,춘의,4.1,0.142857143
브로이하우스바네하임,336,대청,0,2
브로한,172,오산대,0,0
브루드서울,928,서동탄,0,1
브루클린더버거조인트,40182,관악,0,12345
브링웰피자,129,외대앞,4.1,0.461538462
브이떡볶이126,37,동묘앞,0,0
블랑제리가마,307,광나루,4.1,0
블랙드럼,1839,신목동,0,0.5
블루룸,2451,사당,4.3,0
블루테이블,113,개롱,3,3
블루펍,653,남한산성입구,0,12345
비나,1601,배방,0,0
비나케이크,539,석수,0,12345
비라티오커피,19,성균관대,3.5,0.428571429
비밀,165825,신정,0,0
비바폴로,7256,성신여대입구,4.3,0.05
비비스토리,1846,성환,0,12345
비스테이크,553,동작,4,0.4
비스테카,15856,염창,0,12345
비스트로루다카야,75,경마공원,3.6,1.166666667
비스트로메타포,544,역삼,4.4,0.48
비스트로앤,167,강남구청,4,0.5
비야게레로,2525,남부터미널,4.4,0.388888889
비어펍,1517,대림,4.1,0.333333333
비엔나커피하우스,12901,까치울,4.5,0
비엘티스테이크,886,오류동,0,2
비엣꽌,55,봉천,3.2,1.545454545
비와별닭갈비,2199,증미,0,1
비첼,594,사가정,0,0
비추는별,1500,석계,0,0
비트윈브레드,286,안양,3.3,1.5
비트윈옐로우,136,구산,0,0
빅몬스터커피,162,논현,4.3,0
빈브라더스,45826,신정,0,1
빈스앤베리즈,2056,봉화산,0,0
빈이네곱창,34,쌍용,0,0
빈터커피로스터스,402,상계,0,12345
빌라드샬롯,11636,대야미,0,12345
빌리엔젤,95217,서동탄,0,1
빕스,287826,우장산,0,0
빕스버거,1323,대치,3.5,0.875
빙하의별,10104,방이,4.1,0.25
빚은,10945,봉화산,0,3
빚짜,7766,구의,3.8,0.5
빛나는바다,3855,강동구청,4,0
빠글빠글잔치국수,None,을지로입구,4.5,0.333333333
빠비뚜엡,161,발산,3.5,0.666666667
빠오즈푸,2098,송파,3,0.444444444
빨대소리,231,오금,0,0
빨봉분식,38541,의정부,0,0.0625
빵굼터,2662,녹번,3,2
빵의정석,4526,부천,3.7,0.166666667
빵토리,3760,강남,4.5,0.511627907
뺑드미,2135,광화문,4.5,0.379310345
뽀까뽀까,4046,매봉,4.3,0.613636364
뽀르타블루,257,종로5가,4.7,0.115384615
뽀빠이분식,1384,화정,0,3
뽕나무쟁이,2703,평촌,3.3,1
뽕사부,1339,상도,3.2,0.5
뽕신,15766,신용산,4.4,0.257142857
뽕잎마루,7,원당,0,0
뿅의전설,4614,불광,0,12345
뿔난쭈꾸미,620,구의,3.9,0.588235294
쁠로13,1736,길음,4,0.407407407
